order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDX03771,2018-09-16,16:37:10,Dinner,BK,"[('Pasta', 8), ('Salmon', 7)]",507.0,-37.804485,144.9266743,0,10.829,19.9525343
ORDZ05837,2018-07-25,14:45:38,Lunch,NS,"[('Steak', 6), ('Burger', 3), ('Chicken', 9), ('Salad', 5)]",737.0,-37.8210261,144.9679423,0,8.827,14.0768849
ORDJ05754,2018-01-26,08:40:33,Breakfast,TP,"[('Coffee', 5), ('Cereal', 6)]",163.5,-37.8103986,144.9635088,0,8.558,11.6138674
ORDK03247,2018-09-07,16:16:54,Dinner,BK,"[('Pasta', 7), ('Salmon', 6), ('Shrimp', 1)]",492.5,-37.8209053,144.9766632,0,7.269,14.2641409
ORDA09028,2018-05-09,12:13:31,Lunch,BK,"[('Fries', 6), ('Salad', 9), ('Burger', 9)]",505.8,-37.8165661,144.9628263,0,7.874,13.4154203
ORDI01211,2018-04-28,11:53:14,Breakfast,NS,"[('Coffee', 9), ('Eggs', 2), ('Pancake', 10), ('Cereal', 7)]",501.0,-37.8224718,144.9694108,0,8.944,15.83133
ORDY03540,2018-01-23,08:40:33,Breakfast,TP,"[('Eggs', 9), ('Coffee', 4)]",228.0,-37.8020929,144.9795497,0,10.211,12.4773412
ORDA08304,2018-07-17,14:25:21,Lunch,BK,"[('Fries', 8), ('Steak', 1), ('Salad', 6), ('Burger', 7), ('Chicken', 6)]",653.2,-37.8200831,144.9453992,0,9.596,15.7566558
ORDK09147,2018-12-14,19:29:34,Dinner,BK,"[('Shrimp', 10), ('Pasta', 9), ('Fish&Chips', 2)]",857.5,-37.8094181,144.9726915,0,6.691,13.4813533
ORDC00146,2018-07-04,14:05:04,Lunch,NS,"[('Steak', 1), ('Salad', 2), ('Fries', 10), ('Burger', 5), ('Chicken', 9)]",642.4,-37.8146821,144.9383025,0,9.785,15.1814589
ORDC05421,2018-03-22,10:32:06,Breakfast,NS,"[('Eggs', 9), ('Pancake', 1)]",222.25,-37.8178333,144.9621506,0,8.607,13.5418439
ORDZ04089,2018-07-02,13:54:55,Lunch,NS,"[('Chicken', 8), ('Fries', 8), ('Burger', 5), ('Steak', 8)]",867.0,-37.8028766,144.9482103,0,8.376,13.69898
ORDX03685,2018-02-18,09:31:16,Breakfast,BK,"[('Cereal', 5), ('Pancake', 10), ('Eggs', 8)]",523.5,-37.8074441,144.9578204,0,8.02,15.9810368
ORDZ07468,2018-01-24,08:40:33,Breakfast,NS,"[('Cereal', 7), ('Pancake', 9), ('Coffee', 6)]",410.25,-37.825537,144.9764598,0,9.429,14.4369046
ORDX03682,2018-04-19,11:32:57,Breakfast,BK,"[('Eggs', 8), ('Pancake', 8)]",370.0,-37.8159739,144.9724644,0,6.94,11.7765582
ORDA08461,2018-08-26,15:46:28,Lunch,BK,"[('Salad', 9), ('Steak', 9)]",559.8,-37.8130127,144.9389462,0,10.363,18.1738474
ORDK09906,2018-02-19,09:31:16,Breakfast,BK,"[('Eggs', 3), ('Cereal', 7)]",213.0,-37.8049255,144.9272137,0,10.773,15.7223423
ORDY09026,2018-02-14,09:21:07,Breakfast,TP,"[('Eggs', 10), ('Pancake', 6), ('Coffee', 2)]",380.5,-37.8086821,144.9548234,0,9.029,11.5730735
ORDI00775,2018-09-11,16:27:02,Dinner,NS,"[('Salmon', 10), ('Pasta', 8), ('Shrimp', 2), ('Fish&Chips', 1)]",773.0,-37.8081734,144.9686165,0,6.96,13.513913
ORDI06156,2018-06-06,13:04:13,Lunch,NS,"[('Steak', 9), ('Fries', 1), ('Burger', 7)]",634.0,-37.7998427,144.9900914,0,8.084,13.6448452
ORDY04382,2018-12-30,20:00:00,Dinner,TP,"[('Fish&Chips', 3), ('Shrimp', 10), ('Salmon', 8)]",973.0,-37.8257965,144.9680325,0,8.164,13.9105844
ORDK09847,2018-12-30,20:00:00,Dinner,BK,"[('Fish&Chips', 1), ('Pasta', 10), ('Salmon', 6), ('Shrimp', 9)]",1042.0,-37.8005373,145.0089533,0,4.931,14.0290947
ORDY10251,2018-10-21,17:38:01,Dinner,TP,"[('Shrimp', 7), ('Fish&Chips', 4)]",518.0,-37.800071,144.9621733,0,9.783,15.6252699
ORDB10416,2018-05-10,12:13:31,Lunch,TP,"[('Salad', 6), ('Steak', 8), ('Fries', 9), ('Burger', 1)]",602.2,-37.8006623,144.9922529,0,11.25,14.1058811
ORDJ01802,2018-06-13,13:24:30,Lunch,TP,"[('Chicken', 6), ('Salad', 4)]",260.8,-37.8104848,144.9524297,0,9.113,12.5686284
ORDY00670,2018-07-12,14:15:12,Lunch,TP,"[('Fries', 1), ('Salad', 3)]",63.6,-37.8091336,144.9682986,0,8.954,12.2413437
ORDX01657,2018-04-30,11:53:14,Breakfast,BK,"[('Cereal', 10), ('Pancake', 6), ('Coffee', 3), ('Eggs', 10)]",598.0,-37.8189643,144.9525952,0,8.871,13.639027
ORDZ00750,2018-03-07,10:01:41,Breakfast,NS,"[('Eggs', 2), ('Cereal', 3), ('Pancake', 8), ('Coffee', 7)]",353.5,-37.8132204,144.9514431,0,8.581,13.6022911
ORDC05018,2018-02-13,09:21:07,Breakfast,NS,"[('Coffee', 7), ('Pancake', 7), ('Eggs', 10)]",442.25,-37.8033952,144.9663463,0,6.728,11.7675118
ORDB07909,2018-09-24,16:47:19,Dinner,TP,"[('Pasta', 6), ('Shrimp', 9), ('Salmon', 10)]",1061.0,-37.8025843,144.9635397,0,9.46,13.3733082
ORDC05115,2018-10-23,17:48:10,Dinner,NS,"[('Pasta', 9), ('Salmon', 4), ('Fish&Chips', 1), ('Shrimp', 5)]",716.5,-37.8109254,145.0099629,0,10.649,16.408721
ORDI08770,2018-04-01,10:52:23,Breakfast,NS,"[('Coffee', 10), ('Eggs', 4), ('Pancake', 4), ('Cereal', 1)]",281.0,-37.8203203,144.9808828,0,9.588,17.2093421
ORDC09578,2018-12-05,19:09:17,Dinner,NS,"[('Salmon', 4), ('Shrimp', 6), ('Fish&Chips', 2)]",558.0,-37.814424,145.0149411,0,11.352,17.3367001
ORDJ10973,2018-04-15,11:22:49,Breakfast,TP,"[('Coffee', 4), ('Cereal', 4), ('Pancake', 5)]",235.25,-37.8068473,144.9837274,0,9.95,14.0802613
ORDZ10551,2018-10-15,17:27:53,Dinner,NS,"[('Pasta', 3), ('Salmon', 7), ('Shrimp', 1), ('Fish&Chips', 1)]",458.5,-37.8099791,144.9904089,0,8.616,14.1622643
ORDC01952,2018-07-02,14:05:04,Lunch,NS,"[('Chicken', 9), ('Fries', 4)]",336.0,-37.8127648,144.9641295,0,7.822,13.5496193
ORDC07477,2018-01-28,08:50:42,Breakfast,NS,"[('Cereal', 2), ('Pancake', 2), ('Eggs', 5), ('Coffee', 4)]",230.5,-37.8103636,144.9371884,0,9.911,17.4367064
ORDI02098,2018-06-14,13:24:30,Lunch,NS,"[('Steak', 9), ('Salad', 9)]",559.8,-37.805742,144.9552312,0,8.007,13.4537719
ORDJ05045,2018-06-29,13:54:55,Lunch,TP,"[('Salad', 9), ('Burger', 5), ('Chicken', 10), ('Fries', 2)]",653.8,-37.8164393,144.978935,0,8.791,12.2485117
ORDX08977,2018-02-25,09:41:24,Breakfast,BK,"[('Coffee', 6), ('Pancake', 10), ('Cereal', 1)]",308.5,-37.8145906,144.9616841,0,7.868,15.3708314
ORDK08344,2018-10-01,16:57:27,Dinner,BK,"[('Shrimp', 1), ('Pasta', 1), ('Fish&Chips', 10), ('Salmon', 2)]",513.5,-37.8140957,144.9444699,0,9.272,15.6126113
ORDB10844,2018-01-27,08:50:42,Breakfast,TP,"[('Eggs', 10), ('Pancake', 9)]",438.25,-37.7992104,144.9594814,0,9.911,13.9219948
ORDA03142,2018-10-21,17:38:01,Dinner,BK,"[('Fish&Chips', 9), ('Pasta', 7), ('Salmon', 7)]",794.5,-37.8028102,144.9664348,0,7.55,16.7324232
ORDA08177,2018-01-04,08:00:00,Breakfast,BK,"[('Eggs', 8), ('Cereal', 5), ('Coffee', 6)]",326.0,-37.7999571,145.0184074,1,5.471,4.7500053
ORDB04637,2018-07-28,14:55:46,Lunch,TP,"[('Burger', 9), ('Steak', 10), ('Fries', 6), ('Chicken', 6), ('Salad', 4)]",1061.8,-37.802079,144.9594714,0,9.489,14.0844994
ORDB08471,2018-10-25,17:48:10,Dinner,TP,"[('Pasta', 10), ('Salmon', 3), ('Fish&Chips', 7), ('Shrimp', 6)]",967.0,-37.8056421,144.9712407,0,9.472,13.4217872
ORDC08822,2018-01-09,08:10:08,Breakfast,NS,"[('Cereal', 6), ('Coffee', 10), ('Pancake', 1)]",225.25,-37.8146552,144.9376676,1,9.839,7.4567673
ORDY05468,2018-09-25,16:47:19,Dinner,TP,"[('Pasta', 4), ('Shrimp', 7), ('Salmon', 1)]",529.0,-37.8100454,144.9638521,0,8.544,12.945159
ORDK09121,2018-09-01,16:06:45,Dinner,BK,"[('Salmon', 7), ('Shrimp', 8), ('Pasta', 7), ('Fish&Chips', 2)]",981.5,-37.8156619,144.9578061,0,8.235,17.6872767
ORDX08522,2018-03-28,10:52:23,Breakfast,BK,"[('Coffee', 8), ('Pancake', 5), ('Cereal', 3)]",244.25,-37.8097134,144.9879612,0,5.211,9.8833616
ORDB06058,2018-11-04,18:08:27,Dinner,TP,"[('Salmon', 2), ('Shrimp', 4), ('Pasta', 8)]",518.0,-37.8115569,144.9525449,0,9.053,15.1048236
ORDI00185,2018-12-09,19:19:26,Dinner,NS,"[('Shrimp', 7), ('Pasta', 2), ('Fish&Chips', 5)]",608.0,-37.8024368,144.9800876,0,7.066,15.2913325
ORDI02962,2018-10-26,17:48:10,Dinner,NS,"[('Fish&Chips', 7), ('Shrimp', 1)]",299.0,-37.8204451,144.9911925,0,9.513,15.2309351
ORDY07240,2018-03-19,10:32:06,Breakfast,TP,"[('Coffee', 10), ('Eggs', 7), ('Pancake', 8)]",423.0,-37.8152043,144.9522786,0,8.839,10.9348585
ORDY07194,2018-03-09,10:11:49,Breakfast,TP,"[('Pancake', 9), ('Eggs', 2)]",262.25,-37.8188263,144.9843814,0,9.16,11.5065333
ORDX03817,2018-03-09,10:11:49,Breakfast,BK,"[('Cereal', 5), ('Coffee', 2)]",120.0,-37.8135696,144.9912567,0,5.326,10.1437419
ORDC07256,2018-09-01,15:56:37,Lunch,NS,"[('Burger', 3), ('Steak', 1)]",138.0,-37.8168728,144.9543047,0,8.879,15.5744093
ORDK04181,2018-02-11,09:21:07,Breakfast,BK,"[('Eggs', 3), ('Cereal', 5), ('Pancake', 7), ('Coffee', 4)]",370.75,-37.8159325,144.9721877,0,6.967,14.7581315
ORDA02691,2018-02-07,09:10:59,Breakfast,BK,"[('Eggs', 7), ('Pancake', 5), ('Cereal', 9), ('Coffee', 5)]",501.75,-37.8159167,144.9724358,0,6.94,11.8298075
ORDB07118,2018-08-14,15:26:11,Lunch,TP,"[('Steak', 2), ('Chicken', 10), ('Salad', 3), ('Fries', 3), ('Burger', 7)]",714.6,-37.8241066,145.0001353,0,10.422,14.2015972
ORDB04658,2018-03-07,10:01:41,Breakfast,TP,"[('Pancake', 3), ('Eggs', 1), ('Cereal', 3), ('Coffee', 1)]",165.25,-37.8191399,144.9848481,0,9.23,12.0172797
ORDB05410,2018-08-13,15:26:11,Lunch,TP,"[('Fries', 8), ('Burger', 7), ('Salad', 3)]",364.6,-37.8056933,144.94122,0,10.362,13.3064558
ORDI10440,2018-02-23,09:41:24,Breakfast,NS,"[('Coffee', 3), ('Eggs', 2), ('Cereal', 3)]",129.5,-37.7989805,144.9454345,0,8.581,13.9947106
ORDA08130,2018-02-09,09:10:59,Breakfast,BK,"[('Pancake', 8), ('Coffee', 7), ('Cereal', 3)]",309.5,-37.8157243,144.9500937,0,9.361,14.1543575
ORDA08272,2018-06-13,13:24:30,Lunch,BK,"[('Salad', 7), ('Steak', 10)]",570.4,-37.8113932,144.9533344,0,8.391,13.9659384
ORDA05222,2018-02-22,09:41:24,Breakfast,BK,"[('Cereal', 6), ('Coffee', 3), ('Eggs', 6), ('Pancake', 4)]",377.5,-37.8299314,144.9712256,0,8.713,13.9552431
ORDZ06925,2018-06-26,13:44:47,Lunch,NS,"[('Steak', 9), ('Burger', 1)]",436.0,-37.8255496,144.9845562,0,9.568,15.0554595
ORDJ01392,2018-02-10,09:21:07,Breakfast,TP,"[('Pancake', 1), ('Cereal', 8), ('Eggs', 5)]",302.25,-37.8068471,144.9657943,0,9.088,13.0335319
ORDY07150,2018-04-18,11:32:57,Breakfast,TP,"[('Cereal', 10), ('Pancake', 8)]",404.0,-37.7996159,144.9636541,0,9.84,12.2458081
ORDZ07281,2018-10-26,17:48:10,Dinner,NS,"[('Salmon', 4), ('Pasta', 10)]",439.0,-37.8060789,144.9974028,0,9.187,14.8836307
ORDB08273,2018-11-20,18:38:52,Dinner,TP,"[('Fish&Chips', 4), ('Salmon', 4)]",304.0,-37.8185624,144.952398,0,8.915,13.2554811
ORDY01819,2018-05-03,12:03:22,Lunch,TP,"[('Fries', 5), ('Salad', 4)]",128.8,-37.8107991,144.9636933,0,8.47,11.3163298
ORDZ04012,2018-09-12,16:27:02,Dinner,NS,"[('Shrimp', 1), ('Salmon', 2), ('Pasta', 10)]",411.0,-37.820924,144.9474994,0,9.814,15.9570732
ORDY05873,2018-11-02,18:08:27,Dinner,TP,"[('Shrimp', 3), ('Fish&Chips', 5), ('Pasta', 9), ('Salmon', 7)]",871.5,-37.8019358,144.9814442,0,10.282,13.7373554
ORDB04776,2018-10-02,17:07:36,Dinner,TP,"[('Pasta', 7), ('Fish&Chips', 1), ('Shrimp', 10)]",767.5,-37.8025047,144.9629879,0,9.494,13.7339504
ORDK01139,2018-11-03,18:08:27,Dinner,BK,"[('Salmon', 3), ('Shrimp', 6)]",447.0,-37.8187799,144.967214,0,7.629,17.0952111
ORDK09179,2018-03-14,10:21:58,Breakfast,BK,"[('Cereal', 5), ('Eggs', 6), ('Pancake', 9), ('Coffee', 10)]",530.25,-37.8033452,144.9694125,0,7.251,11.6668509
ORDJ04272,2018-04-06,11:02:32,Breakfast,TP,"[('Pancake', 6), ('Eggs', 2)]",189.5,-37.8120005,144.9654688,0,8.412,10.8083347
ORDJ02682,2018-04-01,10:52:23,Breakfast,TP,"[('Coffee', 1), ('Pancake', 7), ('Eggs', 9), ('Cereal', 2)]",417.25,-37.8194643,144.9791943,0,8.696,13.0085947
ORDB05702,2018-09-09,16:16:54,Dinner,TP,"[('Salmon', 8), ('Pasta', 7), ('Fish&Chips', 2)]",590.5,-37.8019691,144.9744679,0,9.934,15.2311351
ORDK02854,2018-09-04,16:06:45,Dinner,BK,"[('Pasta', 10), ('Fish&Chips', 1), ('Shrimp', 1), ('Salmon', 9)]",733.0,-37.8241227,144.9588148,0,8.643,15.9633457
ORDY09412,2018-03-18,10:32:06,Breakfast,TP,"[('Cereal', 8), ('Coffee', 3), ('Pancake', 1)]",214.75,-37.8142488,144.9745315,0,8.542,12.3551101
ORDY09587,2018-07-06,14:05:04,Lunch,TP,"[('Steak', 2), ('Salad', 9), ('Burger', 5), ('Fries', 2)]",423.8,-37.81322,144.9390609,0,10.771,14.1424925
ORDY01760,2018-03-01,09:51:32,Breakfast,TP,"[('Cereal', 8), ('Pancake', 4)]",265.0,-37.8052831,144.955317,0,9.411,11.6381874
ORDJ08302,2018-11-13,18:28:43,Dinner,TP,"[('Pasta', 3), ('Salmon', 2), ('Fish&Chips', 8), ('Shrimp', 4)]",660.5,-37.8061754,144.9445034,0,10.113,13.9775305
ORDX03832,2018-09-28,16:57:27,Dinner,BK,"[('Pasta', 1), ('Shrimp', 10), ('Salmon', 2)]",649.5,-37.8008752,144.9929336,0,5.67,12.7098643
ORDB10694,2018-02-16,09:31:16,Breakfast,TP,"[('Pancake', 9), ('Cereal', 9), ('Eggs', 9)]",605.25,-37.8101575,144.9500656,0,9.383,11.866684
ORDI09281,2018-10-15,17:27:53,Dinner,NS,"[('Pasta', 5), ('Salmon', 5), ('Fish&Chips', 5)]",517.5,-37.8095988,144.9755558,0,7.465,13.5034051
ORDX09725,2018-08-16,15:26:11,Lunch,BK,"[('Chicken', 4), ('Burger', 1), ('Salad', 4), ('Fries', 8)]",323.8,-37.8120664,145.01463,0,3.443,9.0361969
ORDJ10448,2018-07-21,14:35:29,Lunch,TP,"[('Chicken', 5), ('Burger', 7), ('Fries', 8), ('Salad', 1), ('Steak', 9)]",895.2,-37.8259548,144.9818306,0,8.961,14.1090305
ORDB00605,2018-04-25,11:43:05,Breakfast,TP,"[('Pancake', 2), ('Cereal', 5)]",153.5,-37.8186403,144.9534633,0,8.541,11.1021407
ORDX06691,2018-06-12,13:24:30,Lunch,BK,"[('Salad', 5), ('Burger', 8), ('Chicken', 9), ('Fries', 5), ('Steak', 10)]",1132.0,-37.8150464,144.9418553,0,9.532,15.7318977
ORDY09435,2018-02-27,09:51:32,Breakfast,TP,"[('Pancake', 5), ('Coffee', 4), ('Eggs', 3), ('Cereal', 8)]",385.25,-37.8094878,144.9722515,0,9.087,10.9690972
ORDA09808,2018-05-19,12:33:48,Lunch,BK,"[('Steak', 10), ('Fries', 9), ('Salad', 1), ('Chicken', 4)]",703.2,-37.8051085,144.9678265,0,7.162,15.5205382
ORDJ01893,2018-05-14,12:23:39,Lunch,TP,"[('Chicken', 8), ('Steak', 3)]",391.0,-37.7988456,144.9588918,0,10.021,13.4081295
ORDJ05502,2018-06-07,13:14:21,Lunch,TP,"[('Chicken', 10), ('Fries', 2), ('Salad', 4)]",412.8,-37.8037471,144.9489054,0,9.91,13.1103927
ORDC08364,2018-04-16,11:22:49,Breakfast,NS,"[('Eggs', 9), ('Coffee', 5), ('Cereal', 6), ('Pancake', 3)]",434.25,-37.8109284,144.9673354,0,7.417,12.1528709
ORDJ01533,2018-10-17,17:38:01,Dinner,TP,"[('Pasta', 9), ('Shrimp', 7), ('Salmon', 6)]",871.5,-37.8019411,144.9487068,0,10.141,14.2550039
ORDK01934,2018-01-22,08:40:33,Breakfast,BK,"[('Pancake', 8), ('Cereal', 7), ('Coffee', 10), ('Eggs', 5)]",526.0,-37.8009428,144.9527616,0,8.586,13.5477136
ORDJ07197,2018-09-20,16:37:10,Dinner,TP,"[('Salmon', 7), ('Shrimp', 6), ('Pasta', 4)]",721.0,-37.8080788,144.9516851,0,9.292,12.3557971
ORDX04434,2018-06-28,13:54:55,Lunch,BK,"[('Fries', 5), ('Chicken', 9), ('Salad', 9), ('Steak', 1), ('Burger', 5)]",702.8,-37.8247609,144.9887203,0,6.424,11.8665398
ORDZ04764,2018-02-11,09:21:07,Breakfast,NS,"[('Cereal', 6), ('Coffee', 10), ('Eggs', 3), ('Pancake', 8)]",461.0,-37.8128061,144.96827,0,7.622,14.7912349
ORDB03962,2018-01-17,08:30:25,Breakfast,TP,"[('Coffee', 3), ('Eggs', 6)]",154.5,-37.8065507,144.9581026,1,9.115,5.7225303
ORDX08938,2018-09-16,16:27:02,Dinner,BK,"[('Shrimp', 8), ('Pasta', 4), ('Fish&Chips', 10)]",892.0,-37.8038468,144.9648389,0,7.541,16.9027767
ORDA04890,2018-04-24,11:43:05,Breakfast,BK,"[('Cereal', 7), ('Coffee', 5)]",184.5,-37.818826,144.9531568,0,8.818,13.7971084
ORDZ10000,2018-05-20,12:33:48,Lunch,NS,"[('Chicken', 5), ('Steak', 6), ('Salad', 5), ('Burger', 10), ('Fries', 5)]",886.0,-37.802587,144.9349985,0,10.734,18.1406667
ORDJ07622,2018-12-24,19:49:51,Dinner,TP,"[('Salmon', 8), ('Shrimp', 7)]",706.0,-37.8187328,145.0038814,0,10.959,14.5345702
ORDK10144,2018-12-29,20:00:00,Dinner,BK,"[('Shrimp', 1), ('Fish&Chips', 5)]",229.0,-37.8222945,144.9854354,0,6.365,15.4720559
ORDY09164,2018-03-21,10:32:06,Breakfast,TP,"[('Coffee', 6), ('Cereal', 1), ('Eggs', 4), ('Pancake', 6)]",299.5,-37.8159634,144.9613069,0,8.099,10.8280801
ORDA04744,2018-04-05,11:02:32,Breakfast,BK,"[('Coffee', 7), ('Pancake', 3), ('Cereal', 10), ('Eggs', 4)]",423.25,-37.8175441,144.951741,0,8.813,13.8343977
ORDY10437,2018-02-25,09:41:24,Breakfast,TP,"[('Pancake', 2), ('Coffee', 10)]",123.5,-37.8058945,144.9614363,0,9.075,13.3823101
ORDJ00974,2018-06-14,13:24:30,Lunch,TP,"[('Burger', 4), ('Salad', 8), ('Chicken', 6), ('Steak', 1)]",498.6,-37.8095885,144.9637351,0,8.651,12.2526301
ORDZ05709,2018-09-07,16:16:54,Dinner,NS,"[('Pasta', 3), ('Shrimp', 2), ('Fish&Chips', 6), ('Salmon', 8)]",728.5,-37.8187255,144.9742742,0,8.322,13.502219
ORDA07917,2018-09-16,16:27:02,Dinner,BK,"[('Salmon', 10), ('Fish&Chips', 10), ('Pasta', 9), ('Shrimp', 6)]",1331.5,-37.8128634,144.9563551,0,8.185,17.7588591
ORDZ07929,2018-12-09,19:19:26,Dinner,NS,"[('Fish&Chips', 4), ('Salmon', 3), ('Shrimp', 9)]",749.0,-37.8210122,144.966161,0,8.926,17.2377888
ORDC00262,2018-12-03,19:09:17,Dinner,NS,"[('Pasta', 1), ('Fish&Chips', 1)]",62.5,-37.8128293,145.0150085,0,11.242,16.8793428
ORDX10355,2018-01-07,08:10:08,Breakfast,BK,"[('Cereal', 9), ('Eggs', 9)]",387.0,-37.8125054,144.9375284,1,10.238,9.0662014
ORDC07254,2018-09-14,16:27:02,Dinner,NS,"[('Salmon', 4), ('Fish&Chips', 5), ('Shrimp', 7), ('Pasta', 9)]",964.5,-37.8149291,144.9605095,0,8.297,13.7565305
ORDZ10578,2018-09-01,16:06:45,Dinner,NS,"[('Pasta', 8), ('Shrimp', 6)]",544.0,-37.8155781,144.9580985,0,8.517,16.3362054
ORDA06954,2018-12-12,19:29:34,Dinner,BK,"[('Shrimp', 2), ('Fish&Chips', 1)]",143.0,-37.820344,144.9574615,0,8.362,14.847991
ORDK02373,2018-06-10,13:14:21,Lunch,BK,"[('Chicken', 2), ('Salad', 9), ('Burger', 10)]",528.8,-37.8017388,144.9574225,0,8.192,17.2091676
ORDY08976,2018-12-30,20:00:00,Dinner,TP,"[('Pasta', 5), ('Shrimp', 3), ('Fish&Chips', 1)]",334.5,-37.8159715,144.9370442,0,10.459,16.4005948
ORDK05635,2018-09-23,16:47:19,Dinner,BK,"[('Shrimp', 7), ('Fish&Chips', 10)]",728.0,-37.8150656,144.9616574,0,7.926,17.3666362
ORDB07408,2018-08-25,15:46:28,Lunch,TP,"[('Fries', 8), ('Chicken', 1), ('Steak', 2), ('Burger', 5), ('Salad', 10)]",545.0,-37.8151483,144.9690846,0,8.154,13.5010801
ORDJ03402,2018-11-14,18:28:43,Dinner,TP,"[('Shrimp', 4), ('Salmon', 5)]",421.0,-37.8145441,145.0141839,0,12.287,15.9833164
ORDZ03323,2018-04-12,11:22:49,Breakfast,NS,"[('Pancake', 10), ('Cereal', 7), ('Coffee', 2), ('Eggs', 10)]",624.5,-37.7998329,144.93173,0,9.749,14.7759053
ORDI01423,2018-11-21,18:49:00,Dinner,NS,"[('Pasta', 3), ('Fish&Chips', 2), ('Salmon', 3)]",275.5,-37.8205457,144.9485554,0,9.709,15.0972855
ORDI09903,2018-04-07,11:12:40,Breakfast,NS,"[('Coffee', 3), ('Eggs', 7), ('Cereal', 6)]",302.5,-37.8177828,144.9663077,0,8.417,15.5513116
ORDA05803,2018-03-31,10:52:23,Breakfast,BK,"[('Pancake', 8), ('Eggs', 5), ('Coffee', 1), ('Cereal', 7)]",458.5,-37.8151696,144.9580941,0,8.228,15.5579417
ORDK04953,2018-10-10,17:17:44,Dinner,BK,"[('Shrimp', 7), ('Pasta', 1)]",405.5,-37.8125484,144.9531176,0,8.503,15.791331
ORDB07231,2018-12-21,19:39:43,Dinner,TP,"[('Salmon', 1), ('Shrimp', 2), ('Fish&Chips', 9), ('Pasta', 2)]",519.0,-37.8142946,144.9328163,0,11.19,14.9542931
ORDK07513,2018-07-02,13:54:55,Lunch,BK,"[('Salad', 6), ('Fries', 2), ('Burger', 4), ('Steak', 4)]",431.2,-37.8121675,144.9553308,0,8.193,13.6292892
ORDB00864,2018-06-23,13:44:47,Lunch,TP,"[('Salad', 1), ('Fries', 7), ('Chicken', 7)]",325.2,-37.7989053,144.9198257,0,12.362,17.3812534
ORDX03254,2018-07-13,14:25:21,Lunch,BK,"[('Chicken', 10), ('Fries', 10), ('Salad', 1), ('Burger', 5), ('Steak', 7)]",927.2,-37.8165173,145.0056336,0,4.136,10.1624517
ORDI01137,2018-05-07,12:03:22,Lunch,NS,"[('Salad', 7), ('Steak', 9), ('Chicken', 8)]",781.4,-37.8062244,144.9554662,0,8.035,13.4063914
ORDA07045,2018-10-07,17:17:44,Dinner,BK,"[('Salmon', 5), ('Fish&Chips', 9), ('Shrimp', 2), ('Pasta', 3)]",710.5,-37.8225724,144.9609827,0,8.353,17.8808243
ORDI06161,2018-06-15,13:24:30,Lunch,NS,"[('Chicken', 10), ('Burger', 10), ('Salad', 5), ('Steak', 4)]",896.0,-37.8184751,145.0151039,0,11.865,17.0332894
ORDA10589,2018-01-12,08:20:16,Breakfast,BK,"[('Coffee', 1), ('Pancake', 4), ('Eggs', 4), ('Cereal', 6)]",318.5,-37.8164157,144.986035,1,5.949,5.7139206
ORDZ00499,2018-12-20,19:39:43,Dinner,NS,"[('Fish&Chips', 9), ('Shrimp', 9), ('Pasta', 9), ('Salmon', 2)]",1130.5,-37.806433,144.9615085,0,7.451,14.0466814
ORDX08914,2018-02-24,09:41:24,Breakfast,BK,"[('Cereal', 4), ('Coffee', 7), ('Pancake', 7), ('Eggs', 3)]",372.25,-37.8163473,144.9509305,0,9.775,17.5602168
ORDK09173,2018-05-15,12:23:39,Lunch,BK,"[('Fries', 4), ('Salad', 6), ('Steak', 9), ('Burger', 3), ('Chicken', 8)]",905.2,-37.8246844,144.9532331,0,9.187,15.3215592
ORDX10290,2018-08-31,15:56:37,Lunch,BK,"[('Chicken', 1), ('Fries', 9), ('Salad', 4)]",208.8,-37.8009907,144.9631311,0,7.985,13.9096583
ORDJ08859,2018-05-25,12:43:56,Lunch,TP,"[('Steak', 10), ('Fries', 3)]",486.0,-37.8251275,144.9568527,0,8.095,11.4388366
ORDZ00759,2018-03-02,09:51:32,Breakfast,NS,"[('Coffee', 6), ('Eggs', 3)]",111.0,-37.8144896,144.9660863,0,7.964,12.5501633
ORDK08638,2018-09-29,16:57:27,Dinner,BK,"[('Salmon', 2), ('Shrimp', 3)]",244.0,-37.8126529,144.9740747,0,6.846,15.742476
ORDX02745,2018-07-19,14:35:29,Lunch,BK,"[('Burger', 5), ('Steak', 8), ('Salad', 6)]",618.2,-37.8162506,144.9877458,0,5.764,11.6325543
ORDZ08174,2018-01-26,08:40:33,Breakfast,NS,"[('Eggs', 7), ('Pancake', 10), ('Coffee', 3)]",419.0,-37.8244678,144.9565472,0,9.685,15.0935574
ORDC07782,2018-02-17,09:31:16,Breakfast,NS,"[('Coffee', 8), ('Cereal', 2)]",102.0,-37.8263393,144.9859063,0,9.737,17.2610422
ORDY02508,2018-12-31,20:00:00,Dinner,TP,"[('Salmon', 6), ('Shrimp', 1)]",300.0,-37.820274,144.9495398,0,8.828,13.1635634
ORDY07265,2018-02-06,09:10:59,Breakfast,TP,"[('Eggs', 6), ('Coffee', 10), ('Cereal', 1), ('Pancake', 7)]",397.75,-37.7998142,144.9782391,0,10.238,12.6239834
ORDC09217,2018-01-07,08:10:08,Breakfast,NS,"[('Eggs', 1), ('Pancake', 3)]",94.75,-37.8185412,144.9810281,1,8.743,8.1436508
